Address   Disassembly                                                       String                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
00C1E78E  push aminstantservice-8.60.20.D54350                              "rfs"
00C1E845  push aminstantservice-8.60.20.D54370                              " \t\r\n"
00C1E86F  push aminstantservice-8.60.20.D5435C                              "installation_title"
00C1E920  push aminstantservice-8.60.20.D54384                              " \t\r\n"
00C1E94A  push aminstantservice-8.60.20.D54378                              "content_id"
00C1E9FB  push aminstantservice-8.60.20.D54398                              " \t\r\n"
00C1EA25  push aminstantservice-8.60.20.D5438C                              "tracking"
00C1EAD6  push aminstantservice-8.60.20.D543B0                              " \t\r\n"
00C1EAFD  push aminstantservice-8.60.20.D543A0                              "play_likelihood"
00C1EBBA  push aminstantservice-8.60.20.D543D8                              "error_message"
00C1EBCB  push aminstantservice-8.60.20.D543B8                              "the download rfs URL is empty"
00C1EC02  push aminstantservice-8.60.20.D543E8                              "invalid_url"
00C1ECC3  push aminstantservice-8.60.20.D543F4                              "http://"
00C1ECF3  push aminstantservice-8.60.20.D543FC                              "https://"
00C1ED7D  push aminstantservice-8.60.20.D54438                              "error_message"
00C1ED8E  push aminstantservice-8.60.20.D54408                              "expecting http:// or https:// on the rfs URL"
00C1EDC5  push aminstantservice-8.60.20.D54448                              "unsupported_protocol"
00C1EE36  push aminstantservice-8.60.20.D54460                              "security_domain_violation"
00C1EF01  push aminstantservice-8.60.20.D5447C                              "installation_already_running"
00C1EF8B  push aminstantservice-8.60.20.D5449C                              "game_already_installed"
00C1EFB5  push aminstantservice-8.60.20.D544B4                              "download_not_scheduled"
00C1F0AB  push aminstantservice-8.60.20.D54610                              " \t\r\n"
00C1F0D3  push aminstantservice-8.60.20.D54604                              "disk_quota"
00C1F20C  push aminstantservice-8.60.20.D54618                              "settings_error"
00C1F31B  push aminstantservice-8.60.20.D54644                              " \t\r\n"
00C1F343  push aminstantservice-8.60.20.D54638                              "content_id"
00C1F3FA  push aminstantservice-8.60.20.D5464C                              "filter"
00C1F47A  push aminstantservice-8.60.20.D54654                              "get_game_info_error"
00C1F5CB  push aminstantservice-8.60.20.D544CC                              "content_id"
00C1F6EF  push aminstantservice-8.60.20.D544D8                              "uninstall_failed"
00C1F7D1  push aminstantservice-8.60.20.D544EC                              "installations"
00C1F8E5  push aminstantservice-8.60.20.D544FC                              "content_id"
00C1F962  push aminstantservice-8.60.20.D54508                              "installation_title"
00C1F99A  push aminstantservice-8.60.20.D5451C                              "status"
00C1F9CF  push aminstantservice-8.60.20.D54524                              "progress"
00C1FA15  push aminstantservice-8.60.20.D54530                              "start_time_utc"
00C1FA58  push aminstantservice-8.60.20.D54540                              "duration"
00C1FAA3  push aminstantservice-8.60.20.D5454C                              "speed"
00C1FAE1  push aminstantservice-8.60.20.D54554                              "play_likelihood"
00C1FB26  push aminstantservice-8.60.20.D54564                              "is_preload"
00C1FBA8  push aminstantservice-8.60.20.D54570                              "count"
00C1FBEB  push aminstantservice-8.60.20.D54578                              "installations"
00C1FC34  push aminstantservice-8.60.20.D545A0                              "error"
00C1FC42  push aminstantservice-8.60.20.D54588                              "not_enough_free_space"
00C1FD17  push aminstantservice-8.60.20.D54628                              "url"
00C1FE7F  push aminstantservice-8.60.20.D53F9C                              "security_domain_violation"
00C1FF3D  push aminstantservice-8.60.20.D53FB8                              "unknown_error"
00C1FF96  push aminstantservice-8.60.20.D53FC8                              "unknown_error"
00C1FFF8  push aminstantservice-8.60.20.D53FD8                              "unknown_error"
00C20051  push aminstantservice-8.60.20.D53FE8                              "unknown_error"
00C200B3  push aminstantservice-8.60.20.D53FF8                              "unknown_error"
00C20115  push aminstantservice-8.60.20.D54008                              "unknown_error"
00C20177  push aminstantservice-8.60.20.D54018                              "unknown_error"
00C201D9  push aminstantservice-8.60.20.D54028                              "unknown_error"
00C20232  push aminstantservice-8.60.20.D54038                              "unknown_error"
00C2028B  push aminstantservice-8.60.20.D54048                              "unknown_error"
00C202E1  push aminstantservice-8.60.20.D54058                              "unknown_error"
00C20478  push aminstantservice-8.60.20.D5469C                              ".json"
00C209B3  push aminstantservice-8.60.20.D546A8                              "Software\\Microsoft\\Windows\\CurrentVersion"
00C20A0C  push aminstantservice-8.60.20.D546D4                              "ProgramFilesDir"
00C20A43  push aminstantservice-8.60.20.D546E4                              "activeMARK"
00C20ACD  push aminstantservice-8.60.20.D546F0                              "activeMARK"
00C20D1B  push aminstantservice-8.60.20.D54708                              "streaming"
00C20F1B  push aminstantservice-8.60.20.D54714                              "stats"
00C2111B  push aminstantservice-8.60.20.D54724                              "dynamicdata"
00C2131B  push aminstantservice-8.60.20.D54730                              "instant"
00C215A9  push aminstantservice-8.60.20.D5251C                              "deque<T> too long"
00C21B81  push aminstantservice-8.60.20.D5473C                              "logname"
00C21BF2  push aminstantservice-8.60.20.D54744                              "component"
00C21C62  push aminstantservice-8.60.20.D54758                              "component"
00C21C6C  push aminstantservice-8.60.20.D54750                              "logname"
00C21CAA  push aminstantservice-8.60.20.D54764                              "am-%s"
00C21CFD  push aminstantservice-8.60.20.D5476C                              "logname"
00C21D07  push aminstantservice-8.60.20.D54774                              "am-generic"
00C21E70  push aminstantservice-8.60.20.D54780                              "application/json"
00C21E86  push aminstantservice-8.60.20.D54794                              "Content-Type"
00C2226B  push aminstantservice-8.60.20.D54828                              "Software\\Microsoft\\Windows\\CurrentVersion\\Internet Settings"
00C22293  push aminstantservice-8.60.20.D54864                              "EnableAutodial"
00C222AA  push aminstantservice-8.60.20.D54874                              "NoNetAutodial"
00C222FB  push aminstantservice-8.60.20.D54884                              "Software\\Microsoft\\Windows\\CurrentVersion\\Internet Settings"
00C22348  push aminstantservice-8.60.20.D548C0                              "EnableAutodial"
00C22362  push aminstantservice-8.60.20.D548D0                              "NoNetAutodial"
00C22630  push aminstantservice-8.60.20.D547B4                              "Internet HTTP Request"
00C23947  push aminstantservice-8.60.20.D50E7C                              "map/set<T> too long"
00C2485E  push aminstantservice-8.60.20.D50E90                              "invalid map/set<T> iterator"
00C24B90  push aminstantservice-8.60.20.D50E7C                              "map/set<T> too long"
00C24DAE  push aminstantservice-8.60.20.D50E90                              "invalid map/set<T> iterator"
00C25232  push aminstantservice-8.60.20.D50E90                              "invalid map/set<T> iterator"
00C25EE0  mov eax,aminstantservice-8.60.20.D549D0                           "AmRfsIndex"
00C26738  push aminstantservice-8.60.20.D54944                              "AMRFSIDX"
00C26D52  push aminstantservice-8.60.20.D50E90                              "invalid map/set<T> iterator"
00C27592  push aminstantservice-8.60.20.D54950                              "AMRFSIDX"
00C27B57  push aminstantservice-8.60.20.D50E90                              "invalid map/set<T> iterator"
00C28077  push aminstantservice-8.60.20.D50E90                              "invalid map/set<T> iterator"
00C289E7  push aminstantservice-8.60.20.D548E4                              "Could not open rfs information file at: %s"
00C28DCA  mov eax,aminstantservice-8.60.20.D54AC4                           "AMRFSPKG"
00C28FB1  mov eax,dword ptr ds:[D549E0]                                     "AMRFSPKG"
00C28FB8  mov ecx,dword ptr ds:[D549E4]                                     "SPKG"
00C29BA0  push aminstantservice-8.60.20.D549EC                              "%s-%s-%s.rfsindex"
00C2A079  push aminstantservice-8.60.20.D54A90                              "http://"
00C2A0AC  push aminstantservice-8.60.20.D54A98                              "https://"
00C2AC47  push aminstantservice-8.60.20.D50E7C                              "map/set<T> too long"
00C2AE77  push aminstantservice-8.60.20.D50E7C                              "map/set<T> too long"
00C2B1C0  push aminstantservice-8.60.20.D5059C                              "vector<T> too long"
00C2B2BE  push aminstantservice-8.60.20.D50E90                              "invalid map/set<T> iterator"
00C2B7DB  push aminstantservice-8.60.20.D5059C                              "vector<T> too long"
00C2BABA  push aminstantservice-8.60.20.D54B2C                              "Stopping downloader..."
00C2BAF9  push aminstantservice-8.60.20.D54B44                              "Downloader stopped!"
00C2BD53  push aminstantservice-8.60.20.D5059C                              "vector<T> too long"
00C2CC01  push aminstantservice-8.60.20.D54B08                              "Starting downloader [%d threads]..."
00C2CD31  push aminstantservice-8.60.20.D51358                              "list<T> too long"
00C2D643  push aminstantservice-8.60.20.D51358                              "list<T> too long"
00C2DAC5  push aminstantservice-8.60.20.D51358                              "list<T> too long"
00C2E3E7  push aminstantservice-8.60.20.D5059C                              "vector<T> too long"
00C2E51B  push aminstantservice-8.60.20.D5059C                              "vector<T> too long"
00C2E5C2  push aminstantservice-8.60.20.D51358                              "list<T> too long"
00C2EFF9  push aminstantservice-8.60.20.D5059C                              "vector<T> too long"
00C2F0C5  push aminstantservice-8.60.20.D5059C                              "vector<T> too long"
00C2F314  push aminstantservice-8.60.20.D50E7C                              "map/set<T> too long"
00C2FC81  push aminstantservice-8.60.20.D5059C                              "vector<T> too long"
00C308BE  push aminstantservice-8.60.20.D50E7C                              "map/set<T> too long"
00C31F5D  push aminstantservice-8.60.20.D51358                              "list<T> too long"
00C321AB  push aminstantservice-8.60.20.D51358                              "list<T> too long"
00C32259  push aminstantservice-8.60.20.D51358                              "list<T> too long"
00C34754  mov dword ptr ss:[esp+28],aminstantservice-8.60.20.D5536C         "ios_base::badbit set"
00C34795  mov dword ptr ss:[esp+28],aminstantservice-8.60.20.D55354         "ios_base::failbit set"
00C347D1  mov dword ptr ss:[esp+28],aminstantservice-8.60.20.D5533C         "ios_base::eofbit set"
00C36140  mov eax,aminstantservice-8.60.20.D5539C                           "ustring"
00C36301  push aminstantservice-8.60.20.D55284                              "Unsupported encoding"
00C36599  push aminstantservice-8.60.20.D552B8                              "Index out of bounds"
00C36607  push aminstantservice-8.60.20.D552CC                              "Index out of bounds"
00C369C6  push aminstantservice-8.60.20.D552F4                              "Encoding not supported!"
00C3737A  push aminstantservice-8.60.20.D5543C                              "\\\\?\\"
00C37443  push aminstantservice-8.60.20.D55444                              "\\\\.\\"
00C3780A  push aminstantservice-8.60.20.D556EC                              "\\\\?\\"
00C37FB2  push aminstantservice-8.60.20.D55494                              "\\\\"
00C38AF5  mov dword ptr ss:[esp+30],aminstantservice-8.60.20.D557B4         "bad locale name"
00C38F51  push aminstantservice-8.60.20.D557C4                              "bad cast"
00C39411  push aminstantservice-8.60.20.D557C4                              "bad cast"
00C3A470  mov eax,aminstantservice-8.60.20.D55828                           "AmPathUtils"
00C3A5C3  push aminstantservice-8.60.20.D555B0                              "Could not retrieve a temporal path"
00C3A978  push aminstantservice-8.60.20.D5059C                              "vector<T> too long"
00C3AA98  push aminstantservice-8.60.20.D5059C                              "vector<T> too long"
00C3AC59  push aminstantservice-8.60.20.D5059C                              "vector<T> too long"
00C3ACD9  push aminstantservice-8.60.20.D5059C                              "vector<T> too long"
00C3B4DC  push aminstantservice-8.60.20.D556F4                              ".."
00C3B51F  push aminstantservice-8.60.20.D556F8                              ".."
00C3B963  push aminstantservice-8.60.20.D55514                              "Cannot combine 'Path' + 'Absolute Path'"
00C3BA03  push aminstantservice-8.60.20.D5553C                              "Cannot combine paths on different drives"
00C3C365  push aminstantservice-8.60.20.D55588                              "Cannot get current working directory"
00C3C671  push aminstantservice-8.60.20.D5549C                              "First parameter is not an absolute path"
00C3CCE5  push aminstantservice-8.60.20.D55570                              L"rb"
00C3CEF9  push aminstantservice-8.60.20.D50E54                              "string too long"
00C3D12D  mov esi,aminstantservice-8.60.20.D5557C                           ".."
00C3DA6B  push aminstantservice-8.60.20.D55618                              L"rb"
00C3DA88  push aminstantservice-8.60.20.D55620                              L"wb"
00C3DC85  push aminstantservice-8.60.20.D55640                              L"rb"
00C3DDA4  push aminstantservice-8.60.20.D55648                              "%02x%02x%02x%02x%02x%02x%02x%02x%02x%02x%02x%02x%02x%02x%02x%02x"
00C3DEEC  push aminstantservice-8.60.20.D55464                              "Cannot get full path"
00C3DF50  push aminstantservice-8.60.20.D5547C                              "Cannot get full path"
00C3EA08  push aminstantservice-8.60.20.D5544C                              "Cannot get short path"
00C3F050  mov eax,aminstantservice-8.60.20.D55868                           "AmThread"
00C3F48D  push aminstantservice-8.60.20.D55878                              "Unable to initialize WINSOCK\n"
00C3F7F5  push aminstantservice-8.60.20.D558A8                              "c:\\Users\\build\\vcs-x86-nt-msvc\\dev\\activemark6\\release\\8.60\\amlib\\src\\tcpip.cxx"
00C406D0  mov eax,aminstantservice-8.60.20.D55914                           "AmCryptYarrow"
00C407C6  push aminstantservice-8.60.20.D55924                              "(object)"
00C408D0  mov eax,aminstantservice-8.60.20.D55984                           "bool"
00C40910  mov eax,aminstantservice-8.60.20.D559C8                           "int"
00C40970  mov eax,aminstantservice-8.60.20.D55A08                           "double"
00C40D54  mov edx,aminstantservice-8.60.20.D55A54                           "true"
00C40D5B  mov edx,aminstantservice-8.60.20.D55A4C                           "false"
00C40E40  mov eax,aminstantservice-8.60.20.D55A98                           "string"
00C40F54  push aminstantservice-8.60.20.D55938                              "{}"
00C40F99  mov ecx,aminstantservice-8.60.20.D55940                           ",\n"
00C40FCE  push aminstantservice-8.60.20.D55944                              " : "
00C42530  mov eax,aminstantservice-8.60.20.D55B18                           "object"
00C4354F  push aminstantservice-8.60.20.D5059C                              "vector<T> too long"
00C4368C  push aminstantservice-8.60.20.D55B20                              "null"
00C436D2  push aminstantservice-8.60.20.D55B28                              "true"
00C43712  push aminstantservice-8.60.20.D55B30                              "false"
00C43827  push aminstantservice-8.60.20.D55B38                              "%I64x"
00C44A2F  push aminstantservice-8.60.20.D50E64                              "invalid string position"
00C44A47  push aminstantservice-8.60.20.D50E54                              "string too long"
00C44A62  push aminstantservice-8.60.20.D50E54                              "string too long"
00C44B93  push aminstantservice-8.60.20.D55B84                              "http"
00C44CE7  push aminstantservice-8.60.20.D55BCC                              "//"
00C44E84  push aminstantservice-8.60.20.D55BD0                              "ftp"
00C44E92  push aminstantservice-8.60.20.D55BD4                              "file"
00C44EA0  push aminstantservice-8.60.20.D55BDC                              "https"
00C44EAE  push aminstantservice-8.60.20.D55BE4                              "http"
00C44EBC  push aminstantservice-8.60.20.D55BEC                              "ws"
00C44F36  push aminstantservice-8.60.20.D55BF0                              "text/plain"
00C44F47  mov edx,aminstantservice-8.60.20.D55BFC                           ".html"
00C44F7D  push aminstantservice-8.60.20.D55C04                              "text/html"
00C44F8F  mov edx,aminstantservice-8.60.20.D55C10                           ".htm"
00C44FC3  push aminstantservice-8.60.20.D55C18                              "text/html"
00C44FD5  mov edx,aminstantservice-8.60.20.D55C24                           ".text"
00C4500D  push aminstantservice-8.60.20.D55C2C                              "text/plain"
00C4501F  mov edx,aminstantservice-8.60.20.D55C38                           ".txt"
00C45053  push aminstantservice-8.60.20.D55C40                              "text/plain"
00C45065  mov edx,aminstantservice-8.60.20.D55C4C                           ".xml"
00C4509D  push aminstantservice-8.60.20.D55C54                              "text/xml"
00C450AF  mov edx,aminstantservice-8.60.20.D55C60                           ".js"
00C450E3  push aminstantservice-8.60.20.D55C64                              "application/javascript"
00C450F5  mov ecx,aminstantservice-8.60.20.D55C7C                           ".json"
00C4512D  push aminstantservice-8.60.20.D55C84                              "application/json"
00C45143  push aminstantservice-8.60.20.D55C98                              "text/plain"
00C452D7  push aminstantservice-8.60.20.D55B84                              "http"
00C45459  push aminstantservice-8.60.20.D55B8C                              "://"
00C454FC  push aminstantservice-8.60.20.D55B90                              ":%d"
00C456EB  push aminstantservice-8.60.20.D55B6C                              "http"
00C457D9  push aminstantservice-8.60.20.D55B74                              "http"
00C45953  push aminstantservice-8.60.20.D55B9C                              "://"
00C45A61  push aminstantservice-8.60.20.D55BA0                              "http"
00C45B53  push aminstantservice-8.60.20.D55BA8                              "https"
00C45BA0  push aminstantservice-8.60.20.D55BB0                              "ws"
00C45BED  push aminstantservice-8.60.20.D55BB4                              "ftp"
00C45C37  push aminstantservice-8.60.20.D55BB8                              "file"
00C46770  push aminstantservice-8.60.20.D50E54                              "string too long"
00C47206  push aminstantservice-8.60.20.D55CC4                              "(array)"
00C473F5  push aminstantservice-8.60.20.D5059C                              "vector<T> too long"
00C47660  mov eax,aminstantservice-8.60.20.D55D50                           "array"
00C47B41  push aminstantservice-8.60.20.D5059C                              "vector<T> too long"
00C47B61  push aminstantservice-8.60.20.D55CCC                              "[]"
00C47B9A  mov ecx,aminstantservice-8.60.20.D55CD4                           ",\n"
00C47C69  push aminstantservice-8.60.20.D5059C                              "vector<T> too long"
00C47F66  push aminstantservice-8.60.20.D55D58                              "(null)"
00C4AA21  mov edi,aminstantservice-8.60.20.D55DF0                           "Cannot read stream"
00C4AA28  mov edi,aminstantservice-8.60.20.D55DDC                           "Cannot write stream"
00C4AA2F  mov edi,aminstantservice-8.60.20.D55DC8                           "Cannot close tag"
00C4AA36  mov edi,aminstantservice-8.60.20.D55DB8                           "Tags not closed"
00C4AA3D  mov edi,aminstantservice-8.60.20.D55DA0                           "Unknown exception code"
00C4AA90  mov eax,aminstantservice-8.60.20.D55E80                           "AmStream"
00C4AC70  mov eax,aminstantservice-8.60.20.D55EA4                           "AmFile"
00C4ADBA  mov ebp,aminstantservice-8.60.20.D55DA0                           "Unknown exception code"
00C4ADC1  mov ebp,aminstantservice-8.60.20.D55E14                           "Cannot open file"
00C4ADC8  mov ebp,aminstantservice-8.60.20.D55E04                           "Invalid handle"
00C4BB3B  push aminstantservice-8.60.20.D55DC8                              "Cannot close tag"
00C4BC39  push aminstantservice-8.60.20.D55D78                              "NULL file name"
00C4BDA1  push aminstantservice-8.60.20.D55D88                              "Empty file name"
00C4BFD7  push aminstantservice-8.60.20.D55DC8                              "Cannot close tag"
00C4C21B  push aminstantservice-8.60.20.D51358                              "list<T> too long"
00C4C35B  mov dword ptr ss:[esp+8],aminstantservice-8.60.20.D55F30          "ERROR! NOT IMPLEMENTED"
00C4C396  push aminstantservice-8.60.20.D55F48                              "GET"
00C4C3B2  push aminstantservice-8.60.20.D55F4C                              "POST"
00C4C3CE  push aminstantservice-8.60.20.D55F54                              "OPTIONS"
00C4C3EA  push aminstantservice-8.60.20.D55F5C                              "HEAD"
00C4C406  push aminstantservice-8.60.20.D55F64                              "PUT"
00C4C422  push aminstantservice-8.60.20.D55F68                              "DELETE"
00C4C43E  push aminstantservice-8.60.20.D55F70                              "TRACE"
00C4C45A  push aminstantservice-8.60.20.D55F78                              "CONNECT"
00C4C686  push aminstantservice-8.60.20.D56438                              "%d.%d"
00C4C6DE  push aminstantservice-8.60.20.D56440                              "%d"
00C4C722  push aminstantservice-8.60.20.D56444                              " \t\r\n"
00C4C8E7  push aminstantservice-8.60.20.D55FC4                              "Keep-Alive"
00C4C90B  push aminstantservice-8.60.20.D55FB8                              "Connection"
00C4C9D5  push aminstantservice-8.60.20.D560B8                              "Range"
00C4CAED  push aminstantservice-8.60.20.D56354                              "location"
00C4CB95  push aminstantservice-8.60.20.D56374                              "Content-Length"
00C4CC57  push aminstantservice-8.60.20.D56398                              "chunked"
00C4CC7B  push aminstantservice-8.60.20.D56384                              "transfer-encoding"
00C4CD37  push aminstantservice-8.60.20.D563DC                              "Close"
00C4CD5B  push aminstantservice-8.60.20.D563D0                              "Connection"
00C4CEB7  push aminstantservice-8.60.20.D50E90                              "invalid map/set<T> iterator"
00C4D4BF  push aminstantservice-8.60.20.D55EC4                              "%d.%d"
00C4D577  push aminstantservice-8.60.20.D560B0                              "Range"
00C4D697  push aminstantservice-8.60.20.D56360                              "Content-Length"
00C4D767  push aminstantservice-8.60.20.D56410                              "Content-Range"
00C4D904  push aminstantservice-8.60.20.D55EB8                              ": "
00C4D934  push aminstantservice-8.60.20.D55EBC                              "\r\n"
00C4DB0F  push aminstantservice-8.60.20.D55F24                              " HTTP/"
00C4DB54  push aminstantservice-8.60.20.D55F2C                              "\r\n"
00C4DC08  push aminstantservice-8.60.20.D563A0                              "content-disposition"
00C4DCE5  push aminstantservice-8.60.20.D563B4                              "attachment;"
00C4DD23  push aminstantservice-8.60.20.D563C0                              ";filename="
00C4DD80  push aminstantservice-8.60.20.D563CC                              "\";"
00C4DF0F  mov dword ptr ss:[esp+10],aminstantservice-8.60.20.D56420         "ERROR! NOT IMPLEMENTED"
00C4E0D2  push aminstantservice-8.60.20.D55EC0                              "\r\n"
00C4E31E  push aminstantservice-8.60.20.D55ECC                              "identity"
00C4E32C  push aminstantservice-8.60.20.D55ED8                              "Accept-Encoding"
00C4E378  push aminstantservice-8.60.20.D55EE8                              "AmHttpClient v1.0"
00C4E38B  push aminstantservice-8.60.20.D55EFC                              "User-Agent"
00C4E3D4  push aminstantservice-8.60.20.D55F08                              "Keep-Alive"
00C4E3E7  push aminstantservice-8.60.20.D55F14                              "Connection"
00C4E4C6  push aminstantservice-8.60.20.D56064                              "bytes=-%I64u"
00C4E4EA  push aminstantservice-8.60.20.D56054                              "bytes=%I64u-"
00C4E515  push aminstantservice-8.60.20.D56074                              "bytes=%I64u-%I64u"
00C4E550  push aminstantservice-8.60.20.D56088                              "Range"
00C4E58A  push aminstantservice-8.60.20.D56090                              "Range"
00C4E8D8  push aminstantservice-8.60.20.D56098                              "Keep-Alive"
00C4E8F2  push aminstantservice-8.60.20.D560A4                              "Connection"
00C4EC49  push aminstantservice-8.60.20.D50E54                              "string too long"
00C4F034  push aminstantservice-8.60.20.D564E8                              "\r\n"
00C4F52D  push aminstantservice-8.60.20.D5647C                              "Host"
00C4F5DB  push aminstantservice-8.60.20.D56484                              "Host"
00C4F669  push aminstantservice-8.60.20.D56490                              "Content-Length"
00C4F682  push aminstantservice-8.60.20.D5648C                              "%lu"
00C4F6DA  push aminstantservice-8.60.20.D564A0                              "Content-Type"
00C4F724  push aminstantservice-8.60.20.D564B0                              "application/x-www-form-urlencoded"
00C4F735  push aminstantservice-8.60.20.D564D4                              "Content-Type"
00C4F826  push aminstantservice-8.60.20.D564E4                              "\r\n"
00C5008E  push aminstantservice-8.60.20.D50E90                              "invalid map/set<T> iterator"
00C50FC4  mov eax,aminstantservice-8.60.20.D56594                           "Error starting or waiting for thread"
00C50FCA  mov eax,aminstantservice-8.60.20.D565BC                           "Error creating, locking or unlocking mutex"
00C50FD0  mov eax,aminstantservice-8.60.20.D565E8                           "Error locking: this mutex can eventually be interlocked with another mutex"
00C50FD6  mov eax,aminstantservice-8.60.20.D56634                           "Error creating, signaling or waiting for semaphore"
00C510A0  mov eax,aminstantservice-8.60.20.D56698                           "Too many entropy pools passed"
00C510A6  mov eax,aminstantservice-8.60.20.D5666C                           "The PRNG is NOT ready to generate numbers"
00C51675  push aminstantservice-8.60.20.D566BC                              "%.17g"
00C5193C  push aminstantservice-8.60.20.D566C4                              "\\r"
00C51954  push aminstantservice-8.60.20.D566C8                              "\\n"
00C5196C  push aminstantservice-8.60.20.D566CC                              "\\t"
00C51984  push aminstantservice-8.60.20.D566D0                              "\\\""
00C5199C  push aminstantservice-8.60.20.D566D4                              "\\\\"
00C519B7  push aminstantservice-8.60.20.D566D8                              "\\u%04x"
00C51A03  push aminstantservice-8.60.20.D566E0                              "\\u%04x"
00C52DB7  push aminstantservice-8.60.20.D59654                              "iostream stream error"
00C535D5  mov eax,aminstantservice-8.60.20.D59730                           "Unknown exception"
00C5500D  push aminstantservice-8.60.20.D597A0                              L"mscoree.dll"
00C5501C  push aminstantservice-8.60.20.D59790                              "CorExitProcess"
00C55379  cmp dword ptr ds:[eax+BE0074],E                                   ".\r\r\n$"
00C55AB0  push aminstantservice-8.60.20.D597E0                              "Bad dynamic_cast!"
00C55AE6  push aminstantservice-8.60.20.D597BC                              "Access violation - no RTTI data!"
00C58718  push aminstantservice-8.60.20.D59858                              L"?*"
00C5878F  push aminstantservice-8.60.20.D59850                              L"./\\"
00C5962D  push aminstantservice-8.60.20.D59858                              L"?*"
00C596A4  push aminstantservice-8.60.20.D59850                              L"./\\"
00C59FC4  mov eax,aminstantservice-8.60.20.D59860                           "Visual C++ CRT: Not enough memory to complete call to strerror."
00C59FE7  mov eax,aminstantservice-8.60.20.D59860                           "Visual C++ CRT: Not enough memory to complete call to strerror."
00C5A9E3  mov dword ptr ss:[ebp+8],aminstantservice-8.60.20.D598B0          "bad exception"
00C5B62A  push aminstantservice-8.60.20.D5A1D0                              "_.,"
00C5B6BF  push aminstantservice-8.60.20.D5A1D0                              "_.,"
00C5BE8E  push aminstantservice-8.60.20.D5A1E4                              "=;"
00C5C4E7  push aminstantservice-8.60.20.D5A1E8                              L"KERNEL32.DLL"
00C5C754  push aminstantservice-8.60.20.D5A1E8                              L"KERNEL32.DLL"
00C5C775  push aminstantservice-8.60.20.D5A224                              "FlsAlloc"
00C5C77D  push aminstantservice-8.60.20.D5A218                              "FlsGetValue"
00C5C78A  push aminstantservice-8.60.20.D5A20C                              "FlsSetValue"
00C5C797  push aminstantservice-8.60.20.D5A204                              "FlsFree"
00C5EB5C  push aminstantservice-8.60.20.D5AC6C                              L"Runtime Error!\n\nProgram: "
00C5EB9D  push aminstantservice-8.60.20.D5AC3C                              L"<program name unknown>"
00C5EBDE  push aminstantservice-8.60.20.D5AC34                              L"..."
00C5EBF3  push aminstantservice-8.60.20.D5AC2C                              L"\n\n"
00C5EC24  push aminstantservice-8.60.20.D5ABE0                              L"Microsoft Visual C++ Runtime Library"
00C5F5D4  push aminstantservice-8.60.20.D5AD40                              "e+000"
00C61407  push aminstantservice-8.60.20.D5AD48                              "TZ"
00C62695  push aminstantservice-8.60.20.D5AD8C                              "ccs"
00C626BE  push aminstantservice-8.60.20.D5AD90                              "UTF-8"
00C626DD  push aminstantservice-8.60.20.D5AD98                              "UTF-16LE"
00C626FC  push aminstantservice-8.60.20.D5ADA4                              "UNICODE"
00C634C7  mov bl,byte ptr ds:[edx+eax+D5AD4C]                               "SunMonTueWedThuFriSat"
00C634D3  mov bl,byte ptr ds:[edi+eax+D5AD64]                               "JanFebMarAprMayJunJulAugSepOctNovDec"
00C63904  mov dword ptr ss:[ebp-24],aminstantservice-8.60.20.D5B1C8         "pow"
00C63942  mov dword ptr ss:[ebp-24],aminstantservice-8.60.20.D5B1C4         "exp"
00C6397B  mov dword ptr ss:[ebp-24],aminstantservice-8.60.20.D5B1C4         "exp"
00C63984  mov dword ptr ss:[ebp-24],aminstantservice-8.60.20.D5B1BC         "log10"
00C639A8  mov dword ptr ss:[ebp-24],aminstantservice-8.60.20.D5B1BC         "log10"
00C639B4  mov dword ptr ss:[ebp-24],aminstantservice-8.60.20.D5B1B8         "log"
00C639C0  mov dword ptr ss:[ebp-24],aminstantservice-8.60.20.D5B1B8         "log"
00C639CC  mov dword ptr ss:[ebp-24],aminstantservice-8.60.20.D5B1C8         "pow"
00C639F4  mov dword ptr ss:[ebp-24],aminstantservice-8.60.20.D5B1B0         "asin"
00C639FD  mov dword ptr ss:[ebp-24],aminstantservice-8.60.20.D5B1A8         "acos"
00C63A06  mov dword ptr ss:[ebp-24],aminstantservice-8.60.20.D5B1C8         "pow"
00C63A1C  mov dword ptr ss:[ebp-24],aminstantservice-8.60.20.D5B1C8         "pow"
00C63A47  mov dword ptr ss:[ebp-24],aminstantservice-8.60.20.D5B194         "exp10"
00C63A69  mov dword ptr ss:[ebp-24],aminstantservice-8.60.20.D5B1B8         "log"
00C63A72  mov dword ptr ss:[ebp-24],aminstantservice-8.60.20.D5B1BC         "log10"
00C63A7B  mov dword ptr ss:[ebp-24],aminstantservice-8.60.20.D5B1C4         "exp"
00C63A84  mov dword ptr ss:[ebp-24],aminstantservice-8.60.20.D5B18C         "atan"
00C63A8D  mov dword ptr ss:[ebp-24],aminstantservice-8.60.20.D5B184         "ceil"
00C63A99  mov dword ptr ss:[ebp-24],aminstantservice-8.60.20.D5B17C         "floor"
00C63AA5  mov dword ptr ss:[ebp-24],aminstantservice-8.60.20.D5B174         "modf"
00C63AB1  mov dword ptr ss:[ebp-24],aminstantservice-8.60.20.D5B170         "sin"
00C63ABA  mov dword ptr ss:[ebp-24],aminstantservice-8.60.20.D5B16C         "cos"
